seq_length,pct_hydrophobic,pct_polar,pct_charged_pos,pct_charged_neg,pct_special,subject_id,dataset,task,target,num_labels,primary_label
158,49.37,30.38,3.8,13.92,9.49,Meltome_Mixed_6ce61e82,Meltome_Mixed,regression,50.077574051214,1,Thermostability
447,44.07,28.41,12.3,13.42,13.2,Meltome_Mixed_4bdb9995,Meltome_Mixed,regression,47.8521305675838,1,Thermostability
447,44.07,28.41,12.3,13.42,13.2,Meltome_Mixed_4bdb9995,Meltome_Mixed,regression,44.0618591147761,1,Thermostability
259,51.74,30.89,8.88,7.72,16.6,Meltome_Mixed_127d0173,Meltome_Mixed,regression,53.8464268087671,1,Thermostability
259,51.74,30.89,8.88,7.72,16.6,Meltome_Mixed_127d0173,Meltome_Mixed,regression,44.7756416945009,1,Thermostability
297,46.13,28.62,11.45,11.78,11.78,Meltome_Mixed_ff89b035,Meltome_Mixed,regression,44.7813845879823,1,Thermostability
148,57.43,29.05,7.43,4.73,12.84,Meltome_Mixed_c72ccfd5,Meltome_Mixed,regression,64.2681317903638,1,Thermostability
148,57.43,29.05,7.43,4.73,12.84,Meltome_Mixed_c72ccfd5,Meltome_Mixed,regression,48.1099444348645,1,Thermostability
75,41.33,22.67,12.0,21.33,10.67,Meltome_Mixed_01f51658,Meltome_Mixed,regression,64.1792708574209,1,Thermostability
109,44.95,26.61,13.76,13.76,13.76,Meltome_Mixed_261ee94e,Meltome_Mixed,regression,48.6326198324391,1,Thermostability
109,44.95,26.61,13.76,13.76,13.76,Meltome_Mixed_261ee94e,Meltome_Mixed,regression,61.3543586681728,1,Thermostability
105,44.76,28.57,6.67,16.19,16.19,Meltome_Mixed_b39bfa93,Meltome_Mixed,regression,49.0437439177958,1,Thermostability
105,44.76,28.57,6.67,16.19,16.19,Meltome_Mixed_b39bfa93,Meltome_Mixed,regression,57.1590913569322,1,Thermostability
375,42.93,29.6,11.47,14.93,10.67,Meltome_Mixed_23ee0d4a,Meltome_Mixed,regression,51.2091569519092,1,Thermostability
173,45.09,26.59,8.67,17.92,11.56,Meltome_Mixed_53fd3b3f,Meltome_Mixed,regression,58.426652332409,1,Thermostability
213,46.95,37.56,6.57,7.04,18.78,Meltome_Mixed_c65ae3b7,Meltome_Mixed,regression,62.4272829580188,1,Thermostability
213,46.95,37.56,6.57,7.04,18.78,Meltome_Mixed_c65ae3b7,Meltome_Mixed,regression,55.4116916998714,1,Thermostability
108,39.81,29.63,16.67,12.96,14.81,Meltome_Mixed_20109c12,Meltome_Mixed,regression,53.7575847502581,1,Thermostability
109,49.54,27.52,11.01,11.93,7.34,Meltome_Mixed_8b08c833,Meltome_Mixed,regression,55.6213536134318,1,Thermostability
117,46.15,35.04,8.55,10.26,11.97,Meltome_Mixed_e76d2cf4,Meltome_Mixed,regression,66.6081756332909,1,Thermostability
98,51.02,23.47,9.18,13.27,15.31,Meltome_Mixed_a1fec884,Meltome_Mixed,regression,49.6990682655308,1,Thermostability
389,41.65,29.31,12.85,14.14,8.74,Meltome_Mixed_17f7620b,Meltome_Mixed,regression,52.1150203128348,1,Thermostability
389,41.65,29.31,12.85,14.14,8.74,Meltome_Mixed_17f7620b,Meltome_Mixed,regression,47.0740701717853,1,Thermostability
83,39.76,28.92,10.84,15.66,13.25,Meltome_Mixed_00ed2ace,Meltome_Mixed,regression,47.8268864993801,1,Thermostability
359,41.5,34.26,8.64,11.98,16.43,Meltome_Mixed_2850d15f,Meltome_Mixed,regression,52.6943090008702,1,Thermostability
359,41.5,34.26,8.64,11.98,16.43,Meltome_Mixed_2850d15f,Meltome_Mixed,regression,50.0901404476322,1,Thermostability
211,44.55,28.44,12.8,11.37,12.8,Meltome_Mixed_2e3946f1,Meltome_Mixed,regression,47.9473257636656,1,Thermostability
351,42.74,33.05,9.97,12.25,14.53,Meltome_Mixed_46502688,Meltome_Mixed,regression,66.9198692672291,1,Thermostability
351,42.74,33.05,9.97,12.25,14.53,Meltome_Mixed_46502688,Meltome_Mixed,regression,55.8425685291187,1,Thermostability
215,45.12,29.77,8.84,11.16,15.35,Meltome_Mixed_3dbf2e28,Meltome_Mixed,regression,65.1563285380123,1,Thermostability
456,44.08,27.85,11.18,13.82,12.5,Meltome_Mixed_fb9a8b64,Meltome_Mixed,regression,52.3255141324313,1,Thermostability
271,60.15,26.2,5.17,5.9,14.39,Meltome_Mixed_cffe2ccf,Meltome_Mixed,regression,66.7522224849136,1,Thermostability
271,60.15,26.2,5.17,5.9,14.39,Meltome_Mixed_cffe2ccf,Meltome_Mixed,regression,63.1280494432414,1,Thermostability
177,49.72,23.73,10.73,14.69,7.34,Meltome_Mixed_9493d28b,Meltome_Mixed,regression,61.8238435014131,1,Thermostability
177,49.72,23.73,10.73,14.69,7.34,Meltome_Mixed_9493d28b,Meltome_Mixed,regression,57.7279946927896,1,Thermostability
898,50.11,28.29,8.69,10.69,12.81,Meltome_Mixed_8c3797ea,Meltome_Mixed,regression,57.7360678089772,1,Thermostability
898,50.11,28.29,8.69,10.69,12.81,Meltome_Mixed_8c3797ea,Meltome_Mixed,regression,42.9719395219152,1,Thermostability
334,42.22,25.75,15.57,15.87,8.98,Meltome_Mixed_215d629d,Meltome_Mixed,regression,64.7539567820445,1,Thermostability
334,42.22,25.75,15.57,15.87,8.98,Meltome_Mixed_215d629d,Meltome_Mixed,regression,48.8413158669466,1,Thermostability
419,37.95,36.28,12.65,12.89,15.75,Meltome_Mixed_60c20698,Meltome_Mixed,regression,65.7866231151818,1,Thermostability
419,37.95,36.28,12.65,12.89,15.75,Meltome_Mixed_60c20698,Meltome_Mixed,regression,50.1389498284034,1,Thermostability
677,50.96,32.5,7.24,7.68,13.59,Meltome_Mixed_68a7b6ff,Meltome_Mixed,regression,51.1352884554597,1,Thermostability
319,45.77,25.39,13.17,14.42,14.42,Meltome_Mixed_ecad122e,Meltome_Mixed,regression,56.4235717769324,1,Thermostability
319,45.77,25.39,13.17,14.42,14.42,Meltome_Mixed_ecad122e,Meltome_Mixed,regression,50.3571606014682,1,Thermostability
156,51.28,25.64,8.33,14.1,13.46,Meltome_Mixed_36871dcf,Meltome_Mixed,regression,60.8445147383078,1,Thermostability
105,43.81,26.67,11.43,13.33,13.33,Meltome_Mixed_a3aebedd,Meltome_Mixed,regression,46.8953930565145,1,Thermostability
105,43.81,26.67,11.43,13.33,13.33,Meltome_Mixed_a3aebedd,Meltome_Mixed,regression,56.5728675089247,1,Thermostability
176,57.39,23.3,10.23,4.55,16.48,Meltome_Mixed_076eb144,Meltome_Mixed,regression,66.306767562391,1,Thermostability
176,57.39,23.3,10.23,4.55,16.48,Meltome_Mixed_076eb144,Meltome_Mixed,regression,53.3829267605782,1,Thermostability
97,51.55,24.74,10.31,11.34,17.53,Meltome_Mixed_4c230c65,Meltome_Mixed,regression,64.8914590929412,1,Thermostability
97,51.55,24.74,10.31,11.34,17.53,Meltome_Mixed_4c230c65,Meltome_Mixed,regression,52.6754425446569,1,Thermostability
294,48.64,30.95,7.14,10.2,15.31,Meltome_Mixed_cde21cad,Meltome_Mixed,regression,60.4827636443309,1,Thermostability
294,48.64,30.95,7.14,10.2,15.31,Meltome_Mixed_cde21cad,Meltome_Mixed,regression,59.3670156875534,1,Thermostability
182,64.84,20.88,7.14,6.04,7.69,Meltome_Mixed_a52a7859,Meltome_Mixed,regression,54.7736832331166,1,Thermostability
370,60.54,25.14,7.03,5.41,15.95,Meltome_Mixed_24eac8a5,Meltome_Mixed,regression,63.959240741292,1,Thermostability
370,60.54,25.14,7.03,5.41,15.95,Meltome_Mixed_24eac8a5,Meltome_Mixed,regression,46.365784006984,1,Thermostability
420,42.38,32.38,10.0,12.14,15.95,Meltome_Mixed_7b58e674,Meltome_Mixed,regression,43.3153797506419,1,Thermostability
420,42.38,32.38,10.0,12.14,15.95,Meltome_Mixed_7b58e674,Meltome_Mixed,regression,50.0953495669957,1,Thermostability
427,42.86,30.21,11.01,12.41,14.52,Meltome_Mixed_80831e58,Meltome_Mixed,regression,59.2721690206273,1,Thermostability
427,42.86,30.21,11.01,12.41,14.52,Meltome_Mixed_80831e58,Meltome_Mixed,regression,52.5127766306267,1,Thermostability
758,42.61,27.97,12.4,14.25,12.66,Meltome_Mixed_a32c23cc,Meltome_Mixed,regression,48.478178720857,1,Thermostability
758,42.61,27.97,12.4,14.25,12.66,Meltome_Mixed_a32c23cc,Meltome_Mixed,regression,44.535554595371,1,Thermostability
316,46.84,25.0,9.81,16.77,9.81,Meltome_Mixed_654589fb,Meltome_Mixed,regression,58.7385746179058,1,Thermostability
316,46.84,25.0,9.81,16.77,9.81,Meltome_Mixed_654589fb,Meltome_Mixed,regression,44.1427861603311,1,Thermostability
315,49.52,30.16,8.57,8.89,14.6,Meltome_Mixed_925c1148,Meltome_Mixed,regression,50.1740768136905,1,Thermostability
315,49.52,30.16,8.57,8.89,14.6,Meltome_Mixed_925c1148,Meltome_Mixed,regression,53.6630151780433,1,Thermostability
204,53.43,31.37,4.41,5.39,16.67,Meltome_Mixed_8404e23b,Meltome_Mixed,regression,54.4381224226673,1,Thermostability
522,53.26,29.5,7.85,8.24,12.26,Meltome_Mixed_24e689b0,Meltome_Mixed,regression,48.9161146019099,1,Thermostability
379,57.52,29.29,6.07,6.07,12.4,Meltome_Mixed_b9f03a52,Meltome_Mixed,regression,56.4888543919571,1,Thermostability
323,44.27,31.58,11.15,12.07,15.48,Meltome_Mixed_9675ae45,Meltome_Mixed,regression,64.354766218853,1,Thermostability
478,41.63,28.66,12.76,13.18,14.85,Meltome_Mixed_e13efccb,Meltome_Mixed,regression,57.288556213111,1,Thermostability
478,41.63,28.66,12.76,13.18,14.85,Meltome_Mixed_e13efccb,Meltome_Mixed,regression,54.0489216513685,1,Thermostability
188,38.3,37.23,9.04,9.57,18.62,Meltome_Mixed_56c2b659,Meltome_Mixed,regression,60.9535056310727,1,Thermostability
149,40.27,38.93,9.4,8.05,19.46,Meltome_Mixed_c2016f29,Meltome_Mixed,regression,56.065269429678,1,Thermostability
200,37.0,32.5,14.5,11.5,16.0,Meltome_Mixed_e7e732f1,Meltome_Mixed,regression,51.8052065136898,1,Thermostability
245,60.41,25.31,8.57,3.67,13.88,Meltome_Mixed_6d7d675f,Meltome_Mixed,regression,64.1526311160214,1,Thermostability
350,46.86,30.86,10.86,10.86,11.71,Meltome_Mixed_f1802769,Meltome_Mixed,regression,56.76953452151,1,Thermostability
122,58.2,24.59,7.38,8.2,8.2,Meltome_Mixed_93f682dc,Meltome_Mixed,regression,65.5562527526987,1,Thermostability
122,58.2,24.59,7.38,8.2,8.2,Meltome_Mixed_93f682dc,Meltome_Mixed,regression,62.0797589667191,1,Thermostability
433,58.43,29.56,5.54,5.31,13.63,Meltome_Mixed_2a0aa537,Meltome_Mixed,regression,44.161379977043,1,Thermostability
461,60.09,29.28,4.77,4.34,13.67,Meltome_Mixed_3bd78981,Meltome_Mixed,regression,46.627585546028,1,Thermostability
219,57.99,23.74,7.76,6.85,14.16,Meltome_Mixed_21b21923,Meltome_Mixed,regression,44.8098179253641,1,Thermostability
406,50.49,27.09,10.34,10.34,14.29,Meltome_Mixed_2931cc9d,Meltome_Mixed,regression,51.4361581182396,1,Thermostability
406,50.49,27.09,10.34,10.34,14.29,Meltome_Mixed_2931cc9d,Meltome_Mixed,regression,50.0623900800478,1,Thermostability
294,50.68,27.55,9.18,10.88,15.65,Meltome_Mixed_328fc96a,Meltome_Mixed,regression,56.562094549291,1,Thermostability
294,50.68,27.55,9.18,10.88,15.65,Meltome_Mixed_328fc96a,Meltome_Mixed,regression,53.7623415727437,1,Thermostability
159,45.91,25.79,9.43,15.72,15.72,Meltome_Mixed_ce7c49af,Meltome_Mixed,regression,47.669565475252,1,Thermostability
159,45.91,25.79,9.43,15.72,15.72,Meltome_Mixed_ce7c49af,Meltome_Mixed,regression,49.5707719024526,1,Thermostability
81,44.44,28.4,9.88,16.05,9.88,Meltome_Mixed_46aeaec8,Meltome_Mixed,regression,54.5579654215231,1,Thermostability
151,35.76,25.17,16.56,21.19,9.27,Meltome_Mixed_5492ee99,Meltome_Mixed,regression,60.3604756879199,1,Thermostability
581,42.0,31.67,11.19,13.08,14.46,Meltome_Mixed_8166426a,Meltome_Mixed,regression,47.1296902531969,1,Thermostability
581,42.0,31.67,11.19,13.08,14.46,Meltome_Mixed_8166426a,Meltome_Mixed,regression,43.4210286663551,1,Thermostability
76,48.68,17.11,17.11,14.47,9.21,Meltome_Mixed_3182c2e5,Meltome_Mixed,regression,56.7430370108901,1,Thermostability
76,48.68,17.11,17.11,14.47,9.21,Meltome_Mixed_3182c2e5,Meltome_Mixed,regression,56.8276360931923,1,Thermostability
285,41.4,32.63,11.58,12.63,15.44,Meltome_Mixed_fee40d4c,Meltome_Mixed,regression,49.231936394706,1,Thermostability
285,41.4,32.63,11.58,12.63,15.44,Meltome_Mixed_fee40d4c,Meltome_Mixed,regression,49.9023495396937,1,Thermostability
363,44.9,27.55,11.02,15.43,13.77,Meltome_Mixed_9339111d,Meltome_Mixed,regression,43.9414908979898,1,Thermostability
363,44.9,27.55,11.02,15.43,13.77,Meltome_Mixed_9339111d,Meltome_Mixed,regression,42.3866301997054,1,Thermostability
217,50.69,25.81,7.83,13.82,13.82,Meltome_Mixed_0b0d8759,Meltome_Mixed,regression,65.1246984121881,1,Thermostability
217,50.69,25.81,7.83,13.82,13.82,Meltome_Mixed_0b0d8759,Meltome_Mixed,regression,65.3961281117273,1,Thermostability
244,50.41,30.74,9.02,8.61,11.48,Meltome_Mixed_8e9df694,Meltome_Mixed,regression,65.3808055218369,1,Thermostability
230,50.87,28.26,9.13,9.57,10.87,Meltome_Mixed_92201b01,Meltome_Mixed,regression,54.5637039322851,1,Thermostability
142,51.41,25.35,10.56,11.97,13.38,Meltome_Mixed_029ef8d3,Meltome_Mixed,regression,61.7291111085803,1,Thermostability
142,51.41,25.35,10.56,11.97,13.38,Meltome_Mixed_029ef8d3,Meltome_Mixed,regression,50.4860800690268,1,Thermostability
154,46.75,29.22,12.34,10.39,8.44,Meltome_Mixed_06fc43f4,Meltome_Mixed,regression,58.5008961889061,1,Thermostability
154,46.75,29.22,12.34,10.39,8.44,Meltome_Mixed_06fc43f4,Meltome_Mixed,regression,51.3067972370819,1,Thermostability
331,45.92,25.68,10.57,16.62,7.55,Meltome_Mixed_142007a5,Meltome_Mixed,regression,60.5858203213851,1,Thermostability
188,47.34,28.19,10.11,13.3,13.3,Meltome_Mixed_f4baa5ce,Meltome_Mixed,regression,65.2154941514645,1,Thermostability
188,47.34,28.19,10.11,13.3,13.3,Meltome_Mixed_f4baa5ce,Meltome_Mixed,regression,62.1537312737776,1,Thermostability
428,43.46,31.78,11.21,11.68,11.21,Meltome_Mixed_3279d575,Meltome_Mixed,regression,51.005230172662,1,Thermostability
428,43.46,31.78,11.21,11.68,11.21,Meltome_Mixed_3279d575,Meltome_Mixed,regression,62.0476564526167,1,Thermostability
245,42.86,33.88,11.02,11.43,9.8,Meltome_Mixed_471cb7c8,Meltome_Mixed,regression,48.8295797129735,1,Thermostability
245,42.86,33.88,11.02,11.43,9.8,Meltome_Mixed_471cb7c8,Meltome_Mixed,regression,46.9412262339314,1,Thermostability
245,62.45,26.53,5.71,5.31,14.69,Meltome_Mixed_8ddbf52d,Meltome_Mixed,regression,52.6476485620224,1,Thermostability
282,46.45,28.01,9.22,12.41,15.6,Meltome_Mixed_3e5a1611,Meltome_Mixed,regression,54.8114336512149,1,Thermostability
282,46.45,28.01,9.22,12.41,15.6,Meltome_Mixed_3e5a1611,Meltome_Mixed,regression,46.7946518545012,1,Thermostability
122,49.18,22.95,10.66,16.39,6.56,Meltome_Mixed_e933f38c,Meltome_Mixed,regression,64.7618831832223,1,Thermostability
120,41.67,26.67,13.33,14.17,6.67,Meltome_Mixed_9c564811,Meltome_Mixed,regression,65.4500275925125,1,Thermostability
285,56.14,30.53,4.91,5.61,15.09,Meltome_Mixed_7aa77718,Meltome_Mixed,regression,54.2416821542579,1,Thermostability
478,43.72,33.68,9.0,11.92,12.76,Meltome_Mixed_450d855a,Meltome_Mixed,regression,48.2386447132426,1,Thermostability
478,43.72,33.68,9.0,11.92,12.76,Meltome_Mixed_450d855a,Meltome_Mixed,regression,52.0096392874064,1,Thermostability
588,40.82,32.65,10.54,12.76,17.35,Meltome_Mixed_d58a08a8,Meltome_Mixed,regression,62.4303342153752,1,Thermostability
588,40.82,32.65,10.54,12.76,17.35,Meltome_Mixed_d58a08a8,Meltome_Mixed,regression,50.7317596743211,1,Thermostability
244,42.21,34.43,9.84,11.07,13.93,Meltome_Mixed_052ebfac,Meltome_Mixed,regression,59.8844886555714,1,Thermostability
244,42.21,34.43,9.84,11.07,13.93,Meltome_Mixed_052ebfac,Meltome_Mixed,regression,59.1954868192586,1,Thermostability
171,42.11,27.49,11.11,14.04,12.87,Meltome_Mixed_4d1307ac,Meltome_Mixed,regression,53.1612819301662,1,Thermostability
491,42.36,29.94,12.42,14.05,11.0,Meltome_Mixed_2adc85c0,Meltome_Mixed,regression,60.7842355938919,1,Thermostability
491,42.36,29.94,12.42,14.05,11.0,Meltome_Mixed_2adc85c0,Meltome_Mixed,regression,47.4170468225103,1,Thermostability
215,46.05,25.58,13.49,13.02,11.63,Meltome_Mixed_ff86e71c,Meltome_Mixed,regression,49.0284666070262,1,Thermostability
215,46.05,25.58,13.49,13.02,11.63,Meltome_Mixed_ff86e71c,Meltome_Mixed,regression,49.256561649781,1,Thermostability
83,39.76,31.33,13.25,13.25,15.66,Meltome_Mixed_e8c576ae,Meltome_Mixed,regression,66.449553958098,1,Thermostability
115,45.22,31.3,9.57,13.91,13.04,Meltome_Mixed_9e5e4071,Meltome_Mixed,regression,59.1918224083674,1,Thermostability
149,33.56,34.23,12.08,16.11,11.41,Meltome_Mixed_a66343ae,Meltome_Mixed,regression,53.0388051978895,1,Thermostability
149,33.56,34.23,12.08,16.11,11.41,Meltome_Mixed_a66343ae,Meltome_Mixed,regression,55.7118434667823,1,Thermostability
425,49.65,27.76,11.29,8.0,16.0,Meltome_Mixed_dd6481be,Meltome_Mixed,regression,55.490307766738,1,Thermostability
425,49.65,27.76,11.29,8.0,16.0,Meltome_Mixed_dd6481be,Meltome_Mixed,regression,44.2775135979015,1,Thermostability
135,37.78,34.07,11.11,15.56,16.3,Meltome_Mixed_eb054aa2,Meltome_Mixed,regression,47.9827971560044,1,Thermostability
135,37.78,34.07,11.11,15.56,16.3,Meltome_Mixed_eb054aa2,Meltome_Mixed,regression,51.6908287747712,1,Thermostability
251,42.23,31.47,9.16,13.15,14.74,Meltome_Mixed_90398da6,Meltome_Mixed,regression,53.9178073309344,1,Thermostability
251,42.23,31.47,9.16,13.15,14.74,Meltome_Mixed_90398da6,Meltome_Mixed,regression,60.3251629302443,1,Thermostability
57,38.6,24.56,17.54,19.3,3.51,Meltome_Mixed_7dc071c8,Meltome_Mixed,regression,53.6203303903054,1,Thermostability
188,57.45,34.04,3.72,3.19,18.62,Meltome_Mixed_f8cecc10,Meltome_Mixed,regression,58.7990671816676,1,Thermostability
202,49.01,25.25,11.39,13.86,12.38,Meltome_Mixed_bdf43d94,Meltome_Mixed,regression,51.1279655951691,1,Thermostability
202,49.01,25.25,11.39,13.86,12.38,Meltome_Mixed_bdf43d94,Meltome_Mixed,regression,46.8964639742003,1,Thermostability
212,46.7,25.47,11.32,14.62,13.68,Meltome_Mixed_b07f5eb7,Meltome_Mixed,regression,51.7960891867622,1,Thermostability
212,46.7,25.47,11.32,14.62,13.68,Meltome_Mixed_b07f5eb7,Meltome_Mixed,regression,50.9193792428588,1,Thermostability
208,49.04,25.96,10.58,13.46,11.54,Meltome_Mixed_06492c64,Meltome_Mixed,regression,55.2583869004752,1,Thermostability
208,49.04,25.96,10.58,13.46,11.54,Meltome_Mixed_06492c64,Meltome_Mixed,regression,45.7633077892291,1,Thermostability
471,42.25,29.09,11.68,15.71,12.1,Meltome_Mixed_6f953429,Meltome_Mixed,regression,50.1194747761201,1,Thermostability
471,42.25,29.09,11.68,15.71,12.1,Meltome_Mixed_6f953429,Meltome_Mixed,regression,47.8282332707579,1,Thermostability
324,45.37,26.23,11.73,14.81,12.04,Meltome_Mixed_28ea057f,Meltome_Mixed,regression,58.9916979221579,1,Thermostability
324,45.37,26.23,11.73,14.81,12.04,Meltome_Mixed_28ea057f,Meltome_Mixed,regression,57.4811260021744,1,Thermostability
181,40.33,29.83,16.02,11.05,10.5,Meltome_Mixed_ad624883,Meltome_Mixed,regression,46.7786820169698,1,Thermostability
398,46.23,25.13,12.81,12.31,12.56,Meltome_Mixed_149fb7a8,Meltome_Mixed,regression,54.477389915388,1,Thermostability
277,45.13,29.6,7.94,14.08,14.8,Meltome_Mixed_25069df1,Meltome_Mixed,regression,48.3792972083909,1,Thermostability
456,41.89,32.68,10.75,12.06,16.23,Meltome_Mixed_17be3398,Meltome_Mixed,regression,55.075106188024,1,Thermostability
456,41.89,32.68,10.75,12.06,16.23,Meltome_Mixed_17be3398,Meltome_Mixed,regression,58.3973092677708,1,Thermostability
597,44.72,32.83,8.71,11.06,16.92,Meltome_Mixed_d45584d2,Meltome_Mixed,regression,56.8520959864628,1,Thermostability
567,44.09,33.33,8.64,10.76,15.87,Meltome_Mixed_d90a1ebb,Meltome_Mixed,regression,51.964031379751,1,Thermostability
72,38.89,26.39,18.06,15.28,4.17,Meltome_Mixed_12c7241e,Meltome_Mixed,regression,57.6665865609798,1,Thermostability
119,47.06,26.05,8.4,12.61,19.33,Meltome_Mixed_5ec0a5dd,Meltome_Mixed,regression,50.8088388023706,1,Thermostability
119,47.06,26.05,8.4,12.61,19.33,Meltome_Mixed_5ec0a5dd,Meltome_Mixed,regression,59.4877739041681,1,Thermostability
90,44.44,27.78,15.56,11.11,10.0,Meltome_Mixed_4939a1cd,Meltome_Mixed,regression,66.2755526353223,1,Thermostability
90,44.44,27.78,15.56,11.11,10.0,Meltome_Mixed_4939a1cd,Meltome_Mixed,regression,58.4335011031943,1,Thermostability
90,47.78,25.56,15.56,11.11,11.11,Meltome_Mixed_f008373a,Meltome_Mixed,regression,65.807687603931,1,Thermostability
134,39.55,26.87,17.16,16.42,9.7,Meltome_Mixed_a8caa264,Meltome_Mixed,regression,55.4945694684915,1,Thermostability
133,39.1,20.3,22.56,15.79,10.53,Meltome_Mixed_ffd3ae48,Meltome_Mixed,regression,47.3087528674824,1,Thermostability
289,42.91,31.49,11.42,11.76,15.22,Meltome_Mixed_bc065e0b,Meltome_Mixed,regression,47.0870929287374,1,Thermostability
289,42.91,31.49,11.42,11.76,15.22,Meltome_Mixed_bc065e0b,Meltome_Mixed,regression,46.592135521645,1,Thermostability
392,42.35,28.32,12.24,13.78,12.24,Meltome_Mixed_00a82d6c,Meltome_Mixed,regression,46.0313448965657,1,Thermostability
152,44.08,32.24,10.53,11.18,11.84,Meltome_Mixed_8aa55238,Meltome_Mixed,regression,52.2264211712436,1,Thermostability
164,39.63,29.27,15.85,14.02,10.98,Meltome_Mixed_60feb0df,Meltome_Mixed,regression,53.6991122380021,1,Thermostability
164,39.63,29.27,15.85,14.02,10.98,Meltome_Mixed_60feb0df,Meltome_Mixed,regression,50.4731442818677,1,Thermostability
210,40.95,32.38,12.38,11.43,13.33,Meltome_Mixed_9a58754a,Meltome_Mixed,regression,47.7037246771021,1,Thermostability
210,40.95,32.38,12.38,11.43,13.33,Meltome_Mixed_9a58754a,Meltome_Mixed,regression,44.7074262917598,1,Thermostability
269,39.78,32.71,11.15,14.13,11.15,Meltome_Mixed_ee2d2e7a,Meltome_Mixed,regression,52.7102305255267,1,Thermostability
269,39.78,32.71,11.15,14.13,11.15,Meltome_Mixed_ee2d2e7a,Meltome_Mixed,regression,58.2056743981524,1,Thermostability
252,44.05,27.38,12.7,12.3,12.3,Meltome_Mixed_8ee9773f,Meltome_Mixed,regression,47.2223217816949,1,Thermostability
243,39.09,32.51,12.35,11.93,10.7,Meltome_Mixed_1c22e942,Meltome_Mixed,regression,48.8422843107298,1,Thermostability
243,39.09,32.51,12.35,11.93,10.7,Meltome_Mixed_1c22e942,Meltome_Mixed,regression,49.7312520101258,1,Thermostability
252,41.67,31.35,9.52,12.7,14.68,Meltome_Mixed_06bc8aaf,Meltome_Mixed,regression,46.6156391300443,1,Thermostability
252,41.67,31.35,9.52,12.7,14.68,Meltome_Mixed_06bc8aaf,Meltome_Mixed,regression,43.4235823635621,1,Thermostability
258,42.25,27.13,11.24,15.5,9.69,Meltome_Mixed_022fb3f7,Meltome_Mixed,regression,47.4524642249842,1,Thermostability
